"east" "north" "yield" "treatment"
317873.65 6093843.85 7.9491442716119 "control"
317877.87 6093904.42 7.37776539908983 "control"
317914.76 6093937.46 8.06113637099528 "control"
317844.83 6093910.4 7.8511678133756 "control"
317955.3 6093866.93 8.37317144548664 "control"
317831.64 6093771.97 8.00203117973263 "control"
317910.73 6093876.01 8.42026912500427 "control"
317910.67 6093870.46 7.74411349598542 "control"
317941.14 6093803.05 8.46053871878235 "control"
317877.59 6093895.87 8.63446637430152 "control"
317945.72 6093841.54 8.30456906282446 "control"
317932.39 6093714.65 8.48518407003313 "control"
317969.34 6093744.59 8.54565811218393 "control"
317832.47 6093798.18 8.57337221891225 "control"
317833.3 6093828.71 8.12899875279208 "control"
317917.18 6093903.55 7.18620008797756 "control"
317865.9 6093777.78 8.78055402471949 "control"
317861.18 6093727.97 8.69922556922602 "control"
317903.12 6093816.82 8.46137762313741 "control"
317915.85 6093848.04 8.81192263193473 "control"
317878.98 6093952.71 8.15307566473 "control"
317912.08 6093841.08 8.38923122158645 "control"
317936.87 6093740.38 9.14838283139011 "control"
317881.43 6093908.37 8.30841619490928 "control"
317879.49 6093838.42 8.18531688366518 "control"
317948.16 6093949.68 8.33791830562811 "control"
317858.07 6093706.6 8.44664091041787 "control"
317831.78 6093778.41 7.64958569235654 "control"
317840.94 6093886.8 8.56157388547495 "control"
317838.2 6093887.3 8.63648307725244 "control"
317844.54 6093897.75 8.42314940464868 "control"
317866.92 6093825.74 8.51945458403834 "control"
317865.18 6093755.01 8.47539664522599 "control"
317969.28 6093760.9 8.49259302040686 "control"
317844.29 6093878.54 8.05563869042756 "control"
317894.8 6093733.64 8.7135707117857 "control"
317919.89 6093917.81 8.82055334220316 "control"
317955.3 6093853.39 8.6202918887779 "control"
317969.14 6093754.35 8.17176567627263 "control"
317969.25 6093757.68 8.59846742463141 "control"
317833.44 6093830.83 8.39358359843522 "control"
317911.4 6093901.21 7.87356422896779 "control"
317865.68 6093774.89 8.5955308890264 "control"
317879.99 6093853.97 8.52715784777494 "control"
317938.67 6093799.23 8.1715293644602 "control"
317905.75 6093816.87 8.94268732061188 "control"
317952.04 6093892.94 8.47396975373985 "control"
317845.87 6093944.05 8.45945983438805 "control"
317861.78 6093756.5 8.84765667593253 "control"
317952.9 6093913.27 8.41055590496503 "control"
317905.07 6093796.88 8.28245862541086 "control"
317881.81 6093925.36 8.33330133664843 "control"
317920.91 6093957.23 7.99034356682314 "control"
317836.82 6093834.78 7.55294248630272 "control"
317864.73 6093732.14 7.89962615381643 "control"
317946.05 6093860.97 9.57441347796233 "control"
317859.87 6093783.42 7.84110741312064 "control"
317864.89 6093737.81 8.69072924040105 "control"
317940.48 6093786.4 8.5717670508899 "control"
317904.95 6093793.77 8.67119969245081 "control"
317839.26 6093933.59 9.54227944525716 "control"
317841.92 6093928.21 8.56507957593223 "control"
317898.9 6093809.52 7.43479990593094 "control"
317899.41 6093829.17 8.57330685423439 "control"
317837.74 6093874.53 8.77660265531529 "control"
317918.26 6093939.75 8.3698581055437 "control"
317947.26 6093913.6 8.8751638061933 "control"
317920.01 6093920.92 8.30488170457733 "control"
317876.14 6093842.02 8.23576281025512 "control"
317938.93 6093808.89 8.61541012564416 "control"
317950.84 6093849.3 8.78595606937343 "control"
317836.95 6093837 8.48316862030123 "control"
317911.86 6093834.09 9.50761864003835 "control"
317878.54 6093938.39 8.9325633285151 "control"
317905.18 6093800.22 8.36238820552486 "control"
317873.37 6093834.97 9.23805693987147 "control"
317841.68 6093917.55 8.24414686334854 "control"
317917.97 6093931.42 9.26792373096298 "control"
317950.25 6093913.99 9.1499852113095 "control"
317940.8 6093793.06 8.11348475516762 "control"
317838.39 6093891.52 8.8539980965906 "control"
317955.41 6093870.26 8.06692545115467 "control"
317839.79 6093952.47 9.47510616319381 "control"
317895.63 6093760.29 8.41356168642796 "control"
317895.06 6093738.98 9.2725842241235 "control"
317910.45 6093867.68 7.52413354056115 "control"
317933.05 6093731.31 8.38564046603816 "control"
317884.95 6093958.94 8.60707221063681 "control"
317838.53 6093893.74 8.79209728259541 "control"
317898.49 6093798.41 8.320029952637 "control"
317848.52 6093947.99 8.18008739661174 "control"
317848.43 6093956.64 9.24130511786827 "control"
317895.1 6093741.64 9.11021626295375 "control"
317884.43 6093948.38 9.08417617074661 "control"
317914.12 6093910.81 8.30974615141227 "control"
317949.67 6093884.24 8.38168193427197 "control"
317940.38 6093773.41 8.63112842558394 "control"
317880.37 6093871.18 8.95622691609108 "control"
317876.93 6093870.33 8.68225960113702 "control"
317838.78 6093912.5 8.25847914417133 "control"
317877.49 6093887.32 8.74889060380487 "control"
317876.74 6093861.67 9.8305825001074 "control"
317918.01 6093934.2 8.67709986626686 "control"
317941.43 6093819.82 8.60112788822753 "control"
317860.65 6093811.96 9.16461503645907 "control"
317884.29 6093937.62 8.67554611694615 "control"
317946.38 6093880.84 9.05287056367446 "control"
317950.65 6093835.98 9.45895546232123 "control"
317970.09 6093783.78 8.56361901272168 "control"
317884.9 6093961.49 8.85212412204549 "control"
317912.73 6093867.51 8.90735810792409 "control"
317913.68 6093887.5 8.45321783116674 "control"
317904.47 6093768.02 8.69602296564837 "control"
317939.88 6093753.2 8.34188886930716 "control"
317846.42 6093885.8 9.03327815361929 "control"
317831.02 6093824.67 8.47309961509703 "control"
317832.52 6093800.29 8.60038686117031 "control"
317876.08 6093844.79 9.3164425434412 "control"
317955.9 6093900.01 9.24261857241999 "control"
317839.46 6093834.61 9.03207703464565 "control"
317860.37 6093794.86 8.9630958369906 "control"
317912.43 6093940.19 8.7133624938717 "control"
317844.15 6093872.44 8.58310930316632 "control"
317948.79 6093860.69 9.06375935252584 "control"
317865.34 6093760.56 8.86232365050068 "control"
317865.12 6093757.79 8.72516653701884 "control"
317878.66 6093932.84 10.1767204768335 "control"
317912.12 6093928.75 8.47911335065478 "control"
317897.53 6093742.91 8.44309375449164 "control"
317838.84 6093923.04 9.05085952859002 "control"
317831.21 6093748.11 8.81921234591654 "control"
317875.18 6093911.69 9.03187928393807 "control"
317918.64 6093854.2 8.71649459554218 "control"
317952.47 6093903.16 8.45869413415361 "control"
317829.92 6093780.6 8.75060842875684 "control"
317839.55 6093843.49 8.93702987304348 "control"
317863.98 6093706.72 8.95964328560255 "control"
317896.04 6093784.94 8.554983372984 "control"
317947.77 6093933.03 8.68325563864166 "control"
317949.56 6093880.91 8.9007586561534 "control"
317941.26 6093828.14 9.22182258757668 "control"
317947.19 6093903.61 9.37513853897302 "control"
317949.22 6093870.69 9.03221622415633 "control"
317847.99 6093933.88 8.57492088033757 "control"
317956.85 6093920.45 8.51975993017477 "control"
317839.03 6093927.04 10.0099011452278 "control"
317838.97 6093916.72 8.71580006632032 "control"
317903.08 6093814.04 9.26114906496773 "control"
317911.87 6093909.55 9.61368327691688 "control"
317858.76 6093726.47 9.31523435637975 "control"
317847.45 6093911.12 9.11212495190639 "control"
317881.88 6093930.91 9.39091585351701 "control"
317898.55 6093795.64 8.85801085657526 "control"
317847.05 6093899.68 8.5068624411301 "control"
317859.1 6093740.69 8.67104103927533 "control"
317869.46 6093826.01 9.26443615677862 "control"
317878.44 6093930.06 8.41073506493151 "control"
317832.93 6093811.17 8.48522266962283 "control"
317864.77 6093735.03 8.63531380662674 "control"
317918.59 6093860.86 9.46530724527564 "control"
317969.2 6093738.15 9.5648279476564 "control"
317874.78 6093886.38 8.26452101737099 "control"
317877.37 6093884.43 9.78969028400227 "control"
317916.65 6093875.8 9.05063386842573 "control"
317896.91 6093715.15 8.43715843921158 "control"
317904.93 6093790.44 9.19113647185887 "control"
317953.36 6093926.59 8.55819139147812 "control"
317839.27 6093937.81 9.39872373593022 "control"
317879.1 6093955.6 8.76383136357238 "control"
317950.95 6093852.64 9.1987890727673 "control"
317840.71 6093875.92 9.61131485546658 "control"
317898.61 6093801.19 8.63769880083012 "control"
317916.77 6093892.45 9.14105896309683 "control"
317916.36 6093867.47 8.73641104200544 "control"
317947.33 6093923.36 9.55017234799649 "control"
317940.68 6093789.73 9.82308298522771 "control"
317894.86 6093730.87 9.34623167118703 "control"
317915.13 6093950.78 8.97142923058281 "control"
317937.32 6093753.6 9.25722501654604 "control"
317968.13 6093804.16 9.84580511308461 "control"
317936.11 6093710.62 9.91817648930306 "control"
317949.72 6093890.9 9.14183364520343 "control"
317952.33 6093896.5 8.75685403912616 "control"
317860.15 6093791.97 8.60188163571119 "control"
317874.14 6093877.71 8.8860746838753 "control"
317895.39 6093749.75 9.38155857017678 "control"
317883.59 6093900.65 9.19088367170864 "control"
317845.98 6093952.15 9.35222644117217 "control"
317840.25 6093867.14 9.13076453487343 "control"
317950.61 6093829.1 8.88271031395083 "control"
317950.79 6093842.65 8.97626920861518 "control"
317839.36 6093942.03 8.5479507943 "control"
317877.21 6093878.88 9.71750768657751 "control"
317896.5 6093793.38 9.30276022172043 "control"
317898.74 6093803.97 9.46065275566488 "control"
317920.51 6093940.79 9.6266863100049 "control"
317941.07 6093806.38 9.01549664467223 "control"
317848.74 6093959.64 9.427908610875 "control"
317880.25 6093868.18 9.31574484871393 "control"
317947.45 6093926.69 8.74216650956382 "control"
317966.56 6093760.4 9.50333652600846 "control"
317878.19 6093924.4 10.2999826190415 "control"
317904.18 6093773.56 9.14148014197957 "control"
317830.21 6093797.47 9.76233810829395 "control"
317837.96 6093876.75 9.56070974126506 "control"
317881.71 6093916.81 9.20213303238108 "control"
317915.06 6093940.79 9.67717439246987 "control"
317832.28 6093785.08 9.14487000837094 "control"
317940.54 6093783.18 8.71449302403707 "control"
317881.99 6093849.57 10.499483534475 "control"
317920.28 6093934.13 8.72508277943116 "control"
317833.35 6093822.06 8.6512922246757 "control"
317877.65 6093893.09 9.3400965743316 "control"
317912.66 6093870.83 9.18797538170432 "control"
317831.26 6093750.33 9.39091327350105 "control"
317874.93 6093906.02 9.7136255148345 "control"
317933.41 6093744.64 8.98193131243917 "control"
317839.46 6093839.05 9.40858369767362 "control"
317874.48 6093883.37 9.23792859526526 "control"
317879.52 6093845.64 9.36576467973324 "control"
317912.22 6093937.3 9.25736037374346 "control"
317911.83 6093830.87 8.8172621255695 "control"
317911.97 6093837.53 8.96298898851433 "control"
317912.66 6093857.52 8.87963497319638 "control"
317839.55 6093946.14 9.25325150535359 "control"
317839.32 6093944.14 9.56020146661097 "control"
317839.12 6093931.48 8.76892579352 "control"
317912.09 6093934.52 9.28768947171078 "control"
317918.52 6093953.85 8.91934629582428 "control"
317919.46 6093880.96 9.01952409425362 "control"
317941 6093796.39 10.1235291433223 "control"
317839.5 6093836.83 9.1609891288549 "control"
317910.95 6093879.01 9.38430754130496 "control"
317898.68 6093806.74 9.79523846755124 "control"
317905.61 6093823.75 9.21934108286733 "control"
317843.42 6093841.13 7.93710807330273 "control"
317859.65 6093772.1 8.7095770357367 "control"
317894.59 6093717.33 9.62046735928969 "control"
317897.76 6093753.9 9.54192218960866 "control"
317832.24 6093787.08 9.14274287433484 "control"
317865.05 6093752.13 10.5241294982204 "control"
317831.16 6093831.11 8.86195535185954 "control"
317895.4 6093744.42 8.82271855045214 "control"
317909.78 6093842.7 9.47035898056966 "control"
317971.8 6093712.68 9.21059142780493 "control"
317876.06 6093948.55 9.41865980700251 "control"
317845.65 6093834.18 9.55530919428917 "control"
317880.47 6093879.61 9.27048760129863 "control"
317909.94 6093848.03 9.79354279895395 "control"
317946.42 6093874.29 9.19116872138051 "control"
317843.28 6093838.91 10.1115402740015 "control"
317830.98 6093737.34 9.37477813549514 "control"
317845.77 6093837.18 9.09786831350568 "control"
317861.56 6093745.17 10.3864968595212 "control"
317909.65 6093839.92 9.80438001065681 "control"
317837.82 6093870.42 8.92113624901392 "control"
317866.75 6093726.97 9.36899393025982 "control"
317873.77 6093846.63 9.66378372879006 "control"
317911.48 6093892.89 9.82295055612696 "control"
317905.52 6093810.21 8.90582389851773 "control"
317914.74 6093934.02 9.54252343316141 "control"
317905.32 6093806.88 9.3023355088979 "control"
317946.31 6093884.17 9.81574530906242 "control"
317970.23 6093790.33 9.16946603473005 "control"
317968.25 6093806.94 10.0342120714905 "control"
317830.47 6093722.13 9.11247498072417 "control"
317876.36 6093853.34 9.32264082581129 "control"
317894.75 6093736.42 9.60833733853812 "control"
317830.61 6093724.35 9.54758505591168 "control"
317874.27 6093880.48 9.65932180545153 "control"
317955.6 6093883.25 9.5202145121829 "control"
317846.03 6093851.39 9.38373709330621 "control"
317947.89 6093936.36 9.94152896816244 "control"
317879.86 6093851.3 10.0358437468488 "control"
317904 6093759.91 8.85756715822247 "control"
317869.59 6093828.79 10.4311400738464 "control"
317903.31 6093825.03 9.10173253007404 "control"
317831.4 6093752.33 8.92495258370947 "control"
317831.69 6093773.97 10.0966030168642 "control"
317831.83 6093776.2 10.319084362024 "control"
317904.42 6093770.79 9.84150779605288 "control"
317865.43 6093769.33 9.57556038974792 "control"
317881.94 6093928.14 9.8659518374146 "control"
317916.49 6093870.02 9.83715435617832 "control"
317947.14 6093910.26 8.99180677206617 "control"
317956.81 6093926.88 10.6134056324362 "control"
317847.43 6093916.67 9.38578461763887 "control"
317875.72 6093934.33 9.4803910545108 "control"
317950.72 6093845.97 10.8192663766937 "control"
317859.93 6093780.65 9.4691137326749 "control"
317919.96 6093927.47 9.63892832049406 "control"
317904.99 6093787.45 8.54750682413053 "control"
317912.36 6093854.4 9.8730595580896 "control"
317830.88 6093822.56 10.4263682388316 "control"
317915.07 6093944.35 10.4995642588697 "control"
317830.45 6093808.02 9.29649178416829 "control"
317859.26 6093746.46 9.08445783917259 "control"
317866.98 6093822.74 9.9188472924296 "control"
317865.46 6093763.56 10.1231306313188 "control"
317915.75 6093839.71 9.58790677647204 "control"
317866.4 6093797.65 9.72734915817497 "control"
317844.15 6093876.54 9.72427419555967 "control"
317875.24 6093908.8 10.1676685239929 "control"
317866.24 6093792.1 9.45542178556116 "control"
317840.85 6093878.14 10.7854717921141 "control"
317914.44 6093930.68 9.83859237905247 "control"
317841.18 6093897.68 9.25476667216168 "control"
317838.83 6093914.5 10.4724077564051 "control"
317878.49 6093941.16 10.3332489479115 "control"
317918.89 6093864.19 10.0366534037224 "control"
317895.46 6093754.96 9.94058734880206 "control"
317910.83 6093884.56 9.66349032966174 "control"
317916.78 6093878.57 9.83457243779935 "control"
317904.3 6093776.34 10.0504742379282 "control"
317956.97 6093936.87 9.54795285050346 "control"
317884.49 6093945.72 9.81126279741379 "control"
317915.17 6093957.44 10.1052896992901 "control"
317896.72 6093796.05 9.55961768641514 "control"
317917.21 6093906.44 9.78155005178601 "control"
317843.77 6093859.67 10.5453996040745 "control"
317845.97 6093854.16 8.93471168104078 "control"
317905.78 6093820.2 10.115565396149 "control"
317939.04 6093812.44 9.94453068938007 "control"
317900.79 6093725.44 9.47066087755712 "control"
317919.45 6093908.15 10.3234239028182 "control"
317946.61 6093887.5 9.51370340537363 "control"
317949.35 6093877.57 9.49708579730701 "control"
317859.26 6093755.11 9.50970368290713 "control"
317879.65 6093848.52 9.60544848096582 "control"
317949.24 6093874.02 10.4755635314156 "control"
317952.65 6093916.59 10.5087725168261 "control"
317860.59 6093806.19 10.9139606927828 "control"
317830.01 6093784.81 9.33822753875854 "control"
317832.8 6093808.95 9.99553268495782 "control"
317846.83 6093896.9 9.94348507927263 "control"
317883.88 6093908.53 9.67662343328153 "control"
317843.23 6093832.69 10.7944129527361 "control"
317864.38 6093718.27 10.0406184575285 "control"
