Easting	Northing
316826.43	6088876.18
316861.54	6088848.71
316868.97	6088908.23
316891.1	6088826.45
317033.85	6088760.55
316863.36	6088911.33
316956.7	6088798.16
316977.94	6088849.08
316900.89	6088890.46
316812.76	6088805.77
316862.7	6088877.03
316897.62	6088850.22
316937.33	6088896.53
316778.38	6088788.2
316831.52	6088858.31
316977.75	6088943.73
317001.01	6088788.29
317029.09	6088811.61
316907.97	6088913.35
316906.37	6088853.51
317013.97	6088843.93
316785.04	6088818.52
316819.1	6088820.66
317027.09	6088744.43
316871.65	6088919.83
317034.09	6088780.09
316793.37	6088891.71
316831.3	6088833.11
316863.91	6088942.53
316793.56	6088904.7
316827.16	6088907.27
316854.84	6088820.72
316899.03	6088883.54
316941.16	6088900.27
316813.41	6088832.08
316800.56	6088963.1
316884.15	6088783.36
316828.22	6088953.34
316848.94	6088820.04
316853.4	6088757.21
316978.64	6088868.74
316861.23	6088837.49
316813.45	6088829.86
316890.73	6088795.15
316828.27	6088951.12
316904.12	6088865.67
316969.42	6088861.11
316980.61	6088950.67
316782.75	6088721.04
316933.88	6088842.3
316937.92	6088916.73
316826.18	6088861.53
317033.75	6088765.54
317035.73	6088708.54
316798.63	6088887.82
316812.53	6088795
316889.1	6088741.3
316846.35	6088719.56
316944.48	6088938.51
316846.53	6088724.01
316867.87	6088859.82
317001.32	6088790.52
317037.85	6088787.82
316819.05	6088822.88
316817.48	6088765.92
316907.4	6088896.8
317034.19	6088775.32
316825.69	6088845.21
316830.63	6088960.05
316993.29	6088819.1
316825.69	6088840.99
316897.6	6088842.23
316784.26	6088780.55
316818.29	6088793.34
316832.07	6088866.86
316792.53	6088866.17
316816.48	6088725.61
316831.84	6088864.64
316869.1	6088911.01
316977.33	6088924.19
317034.7	6088795.08
316826.04	6088859.53
316834.32	6088876.9
317007.76	6088836.15
316906.26	6088850.17
317037.39	6088774.61
317001.62	6088802.95
316779.36	6088820.63
316793.75	6088913.36
316817.35	6088763.69
316825.89	6088857.64
317027.47	6088761.31
316782.89	6088723.04
316798.88	6088897.82
317038.46	6088811.25
316779.11	6088810.41
316826.15	6088867.63
316855.07	6088827.38
316906.51	6088846.85
316993.15	6088812.55
316827.12	6088909.27
316855.11	6088825.16
317037.26	6088772.05
316827.11	6088905.16
316799.57	6088917.8
316898.31	6088860.78
316834.51	6088881.12
316854.6	6088805.51
316993.03	6088809.44
317008.21	6088948.24
317035.6	6088705.99
316854.18	6088781.31
316828.5	6088872.67
316907.52	6088900.14
316847	6088745.77
316793.22	6088885.49
316835.11	6088896.44
316906.39	6088843.52
316901.02	6088893.23
316812.81	6088807.99
316813.94	6088774.5
316826.13	6088863.75
316831.6	6088854.09
316898.38	6088866.55
316826.57	6088878.18
316977.44	6088927.53
316798.33	6088880.16
316884.03	6088780.59
316897.72	6088831.58
316898.48	6088874.98
316826.42	6088871.85
316825.97	6088849.32
316826.53	6088880.18
316798.83	6088900.37
316899.21	6088892.42
316827.66	6088936.46
317001.39	6088800.51
316846.94	6088739.33
316906.66	6088951.17
316906.88	6088873.49
316891.03	6088718.25
316836.5	6088962.17
317028.95	6088809.28
316940.26	6088877.5
316800.55	6088958.88
316861.29	6088834.5
316906.58	6088870.16
316798.76	6088890.38
316828.12	6088945.02
316871.58	6088914.05
316863.97	6088850.31
317037.82	6088798.14
316853.08	6088737.46
316832.75	6088896.06
316998.15	6088781.02
316798.08	6088870.17
316784.31	6088778.34
317037.33	6088777.38
316846.39	6088721.78
316830.77	6088962.27
316906.89	6088877.04
317028	6088775.75
316792.99	6088883.38
316898.41	6088869.43
316980.73	6088953.78
316818.95	6088814.55
316825.73	6088843.21
316798.71	6088892.82
316862.16	6088863.04
316907.38	6088893.48
316862.13	6088860.26
316980.93	6088957
316868.72	6088894.02
316831.41	6088841.44
316827.7	6088934.47
316867.18	6088839.95
316792.81	6088874.72
316831.27	6088839.44
317014.28	6088949.47
316999.48	6088715.8
316793.61	6088911.36
316825.83	6088847.32
316900.04	6088932.39
316906.52	6088949.17
316834	6088857.03
316852.38	6088717.8
316827.9	6088844.03
317037.22	6088769.5
316833.52	6088925.26
316831.47	6088851.98
316798.62	6088875.17
316936.78	6088945.67
316907.08	6088890.14
316977.77	6088947.06
316826.1	6088869.63
316828.59	6088876.89
316798.2	6088877.83
316870.36	6088871.3
316855.11	6088829.6
316778.24	6088786.2
316920.43	6088721.18
316849.08	6088822.27
316828.36	6088955.34
316818.2	6088789.01
316827.84	6088940.68
316871.89	6088916.83
316999.35	6088713.35
316827.01	6088901.27
317034.23	6088782.53
316812.4	6088716.21
316854.79	6088809.73
316826.97	6088903.16
316898.72	6088872.21
316794.07	6088919.91
316854.14	6088783.53
316831.22	6088837.44
316862.1	6088865.92
316956.28	6088724.57
316834.05	6088854.81
316817.44	6088767.91
316861.34	6088831.73
316833.95	6088850.37
316854.28	6088798.85
316957.57	6088817.93
316869.53	6088925.33
316817.83	6088717.43
316828.64	6088874.67
317014.15	6088947.14
317036.91	6088766.83
316898.24	6088855.56
316798.49	6088872.62
316861.6	6088845.94
316817.97	6088719.54
316793.65	6088909.14
316830.67	6088957.94
316773.54	6088722.3
316942.05	6088946.23
316956.35	6088721.36
316827.79	6088938.69
316980.86	6088947.35
316897.56	6088839.68
316834.29	6088954.58
316798.76	6088895.15
316848.45	6088719.05
316831.51	6088849.98
316773.58	6088724.85
316792.76	6088872.72
316898.69	6088877.98
316898.43	6088863.78
316798.13	6088867.84
316792.76	6088876.94
316884.82	6088719.24
316855.01	6088718.41
316812.68	6088720.32
316897.49	6088834.35
317032.87	6088849.31
316880.56	6088781.4
316932.25	6088927.16
316932.18	6088930.6
316785.71	6088964.46
316784.55	6088923.16
316880.43	6088778.85
316880.59	6088784.18
316779.57	6088961.9
316784.51	6088925.04
316785.56	6088962.46
316778.9	6088941.58
316782.86	6088849.77
316779.33	6088956.01
316942.2	6088714.85
316779.62	6088964.12
317016.66	6088774.41
317040.95	6088935.03
316783.02	6088859.76
316943.38	6088737.63
316942.59	6088718.19
316779.47	6088958.23
316909.29	6088826.38
317024.81	6088798.21
316854.22	6088962.86
317003.8	6088883.67
316784.9	6088945.8
316914.37	6088795.85
316785.52	6088960.24
316932.4	6088942.15
316932.91	6088957.14
316997.14	6088875.77
316932.28	6088934.49
316875.98	6088706.63
316944.88	6088704.14
316998.15	6088924.17
316932.48	6088938.26
317003.85	6088881.01
317005.31	6088956.94
317004.65	6088917.54
316913.1	6088746.22
316932.49	6088959.9
316856.89	6088894
316932.81	6088953.25
316776.8	6088856.64
316932.33	6088923.28
317041.07	6088937.81
317016.82	6088788.84
316933.07	6088949.48
316778.75	6088939.57
316954.48	6088826.74
316874.4	6088770.96
316778.99	6088950.12
316941.77	6088704.86
316933.11	6088960.8
316942.81	6088721.08
316778.95	6088948.01
316820.21	6088877.72
316986.7	6088731.41
317004.53	6088914.87
316785.23	6088952.02
317001.3	6088903.71
316859.83	6088919.7
316880.25	6088774.18
316961.82	6088935.31
316890.84	6088946.29
316777.02	6088864.08
317003.75	6088886
316784.65	6088927.04
316801.1	6088820.29
316856.9	6088898.22
316987.23	6088826.3
316782.82	6088851.77
317004.7	6088919.87
316799.09	6088740.35
316856.94	6088896.22
316783.03	6088863.76
316943.35	6088734.3
317004.9	6088932.3
316999.21	6088943.84
316932.78	6088945.82
316821.34	6088911.37
316872.99	6088728.76
316912.98	6088743.45
316784.95	6088948.02
317030.87	6088893.77
316815.59	6088925.9
316788.24	6088951.53
316853.57	6088923.34
316853.73	6088928.89
316854.29	6088946.11
316854.19	6088959.97
316856.75	6088891.89
316778.75	6088935.25
316799.13	6088738.35
316952.47	6088733.48
316782.63	6088847.66
316999.27	6088958.49
316874.94	6088793.72
316784.5	6088920.94
316807.35	6088830.3
316877.34	6088765.14
316892.7	6088899.72
317000.44	6088878.61
316887.78	6088833.15
317023.98	6088772.11
316779.03	6088943.8
317016.87	6088786.4
317031.42	6088898.44
316896.19	6088933.64
317032.45	6088941.52
316776.93	6088859.19
316872.91	6088723.43
316853.16	6088903.36
317035.51	6088947.57
316857.04	6088900.44
316778.61	6088933.25
316860.33	6088939.57
317030.93	6088891.22
316877.51	6088756.93
316886.9	6088907.71
317038.29	6088940.53
317004.86	6088929.75
317037.21	6088908.77
316857.6	6088926.53
316814.84	6088895.92
316779.08	6088945.8
316852.93	6088892.03
316853.69	6088917.57
316776.88	6088861.63
316777.13	6088871.85
317003.16	6088861.47
316854.13	6088940.33
317015.53	6088740.31
317036.05	6088849.37
316860.96	6088962.11
316788.62	6088964.3
317004.39	6088912.54
316945.9	6088734.35
316945.97	6088731.02
316960.67	6088880.35
316986.5	6088719.2
316801.43	6088830.84
316853.63	6088920.35
316873.02	6088731.76
316872.86	6088725.98
316942.97	6088730.96
316807.3	6088828.19
316853.1	6088906.13
316854.08	6088943.1
316999.43	6088852.29
316800.91	6088811.85
317032.5	6088939.19
316788.66	6088962.08
316782.98	6088861.76
316820.35	6088879.72
316964.13	6088852.9
316779.43	6088960.12
316954.41	6088816.64
316857.65	6088928.53
316815.73	6088928.12
317004.73	6088927.3
316854.19	6088937.34
316854.33	6088957.2
316912.81	6088729.35
316986.78	6088727.41
316804.78	6088733.48
316893.65	6088924.71
316890.02	6088924.42
316804.11	6088708.27
317032.64	6088838.32
316874.62	6088773.74
317005.41	6088951.73
316788.28	6088949.53
316779.28	6088954.01
316785.89	6088857.05
316986.55	6088725.3
316807.31	6088832.29
316931.85	6088924.16
316964.64	6088872.89
316779.14	6088951.9
316784.61	6088929.15
316942.27	6088711.64
316776.6	6088844.21
317003.63	6088878.68
316912.85	6088740.67
316998.81	6088936.39
316805.26	6088754.57
316859.67	6088914.03
316917.72	6088814.23
316854.24	6088948.66
316782.48	6088841.55
316998.86	6088938.84
316853.6	6088926.12
317020.81	6088726.55
316853.89	6088934.45
316776.68	6088849.2
317003.7	6088888.44
316914.42	6088793.19
316776.76	6088854.2
317004.09	6088900.44
316859.61	6088916.81
317005.47	6088949.18
316857.46	6088924.31
316986.63	6088721.31
316814.98	6088897.92
317031.32	6088903.21
316987.53	6088766.93
317020.99	6088731.44
317005.29	6088944.52
317016.27	6088761.97
316801.38	6088828.62
316854.3	6088954.43
316986.59	6088723.3
317024.96	6088795.66
316998.19	6088926.62
316998.92	6088832.86
316782.28	6088833.23
316854.36	6088951.43
316926.31	6088946.46
316987.4	6088764.38
316782.77	6088853.76
316782.98	6088865.87
316806.56	6088797.65
316886.68	6088904.93
317003.12	6088859.02
316932.16	6088940.59
316787.86	6088939.21
316776.63	6088851.64
316873.53	6088751.3
317004.65	6088922.31
316877.9	6088782.13
316923.86	6088937.31
316785.28	6088954.13
317032.46	6088936.74
316778.42	6088929.36
316785.08	6088941.7
316821.39	6088909.15
316785.89	6088852.72
316788.14	6088947.53
316853.85	6088931.67
316876.39	6088717.95
316889.98	6088921.64
316821.44	6088915.59
316860.46	6088942.46
316964.02	6088849.57
316985.55	6088752.13
316787.89	6088933.1
316957.69	6088847.78
316987.32	6088754.72
316857.27	6088920.09
316879.2	6088830.09
316964.06	6088856.34
316987.37	6088752.39
316785.84	6088854.83
316913.77	6088771.43
316781.94	6088925.88
316788	6088941.21
316894	6088938.7
317003.96	6088897.88
316805.21	6088752.35
316876.27	6088714.96
316916.57	6088768.15
316978.05	6088705.15
316778.8	6088937.47
317037.31	6088903.88
316860.21	6088936.79
316870.54	6088719.5
317004.44	6088910.1
316872.24	6088778.9
316908.73	6088715.39
316776.65	6088841.88
316782.53	6088843.66
317004.6	6088924.86
316923.19	6088898.79
316784.36	6088918.94
316785.38	6088958.35
317005.21	6088934.75
317030.79	6088888.77
317015.4	6088737.76
317037.85	6088930.75
317037.01	6088891.56
316878.31	6088793.45
316853.21	6088900.59
316914.31	6088798.63
317016.7	6088776.85
316999.64	6088855.62
317003.54	6088873.68
316960.78	6088883.69
317002.14	6088929.25
316999.16	6088946.39
317003.29	6088864.02
316851.08	6088911.42
316906.65	6088710.25
317001.32	6088907.26
316897	6088961.18
316784.93	6088935.37
316785.04	6088943.7
317033.52	6088875.51
316913.43	6088765.87
316998.5	6088933.83
317041	6088932.48
316851.13	6088832.85
316907.8	6088765.53
316916.68	6088771.49
316921.66	6088844.05
316966.6	6088879.14
316999.12	6088836.19
316987.83	6088774.37
316788.14	6088943.21
316932.02	6088933.93
316952.49	6088736.81
317035.62	6088839.49
316873.27	6088737.31
316788.52	6088960.08
316872.96	6088734.53
316966.53	6088882.47
316998.2	6088921.84
317032.58	6088943.96
316872.3	6088775.91
317002.22	6088938.9
316942.74	6088724.41
317040.63	6088906.17
317035.27	6088937.02
316872.4	6088784.23
316859.77	6088922.69
316877.68	6088770.8
316877.47	6088754.38
317040.5	6088903.62
316960.73	6088877.03
316788.2	6088953.64
316785.75	6088850.5
316875.24	6088796.72
316960.52	6088873.92
316784.03	6088912.83
317017.52	6088745.35
316814.88	6088893.7
316841.83	6088784.94
316852.43	6088880.93
316908.6	6088793.29
317001.18	6088900.38
316893.77	6088927.49
316985.23	6088745.47
316891.05	6088962.94
316999.17	6088941.06
317015.66	6088747.53
316860.4	6088945.23
316995.05	6088897.92
316890.24	6088935.52
317034.11	6088900.16
316817.17	6088906.62
316800	6088775.88
316999.32	6088848.96
317020.73	6088721.56
316800.95	6088809.75
316821.73	6088928.24
316963.56	6088836.36
316997.86	6088907.19
316880.3	6088771.41
316924.2	6088942.87
316944.78	6088789.59
316800.96	6088818.29
316799.62	6088759.12
316807.14	6088813.76
316878.76	6088807.11
316893.36	6088916.38
316931.91	6088930.59
316996.51	6088861.66
317015.26	6088722.44
317004.4	6088907.65
316892.76	6088896.95
316892.64	6088893.95
316924.16	6088940.09
316785.07	6088937.59
317003.08	6088851.59
317016.84	6088720.81
316788.1	6088945.31
316860.71	6088956.56
316878.83	6088821.54
316886.74	6088901.93
316910.7	6088774.8
317041.54	6088950.8
316896.22	6088928.09
316799.66	6088756.9
316806.71	6088803.76
316880.17	6088768.86
316932.23	6088950.24
316947.99	6088824.06
317001.48	6088916.92
316820.6	6088890.05
316871.3	6088744.82
316873.78	6088756.85
316890.14	6088927.19
316986.84	6088733.63
317016.01	6088752.42
317035.23	6088934.36
316788.39	6088957.86
317018.63	6088789.43
316896.25	6088930.87
316783.12	6088868.09
316896.45	6088938.97
316913.14	6088749
316986.54	6088716.98
317003.46	6088868.8
316893.49	6088919.16
316912.53	6088707.15
316945.4	6088714.36
316776.99	6088869.74
316801	6088816.07
316801.99	6088776.37
316916.69	6088784.58
316907.47	6088754.65
317015.13	6088715.23
316874.62	6088782.39
316887.72	6088836.15
317015	6088712.78
317003.59	6088871.24
316806.07	6088777.11
316850.53	6088898.31
316932.35	6088953.35
316932.56	6088956.69
317018.43	6088799.19
316890.53	6088943.62
316953.01	6088773.67
317037.47	6088913.76
316979.86	6088772.55
317031.7	6088920.08
316886.33	6088868.52
316913.65	6088768.65
316917.52	6088810.68
316778.3	6088912.71
316998.46	6088931.61
316857.13	6088904.66
317015.27	6088735.21
316876.05	6088712.18
316893.61	6088921.94
316985.7	6088758.46
316783.48	6088886.18
316915.72	6088751.6
316778.31	6088916.82
316785.12	6088939.7
316987.61	6088771.82
317002.72	6088847.03
317040.84	6088908.84
316856.14	6088868.24
316896.2	6088919.88
316896.95	6088950.08
316916.75	6088781.25
316942.85	6088727.74
316931.79	6088927.26
316960.3	6088867.25
317037.63	6088928.3
316932.27	6088943.92
316778.5	6088925.14
317037.44	6088906.33
316877.34	6088751.6
316907.4	6088749.1
316993.85	6088849.62
317033.51	6088889.27
317033.17	6088870.18
316887.34	6088921.81
316890.3	6088932.74
316921.49	6088830.18
316947.96	6088820.73
316800.9	6088807.53
316785.74	6088842.06
316815.17	6088910.91
316876.42	6088720.73
316913.2	6088754.55
317001.81	6088923.36
316999.36	6088842.52
316998.25	6088919.4
317037.52	6088911.1
316801.42	6088759.71
317005.54	6088954.29
316850.67	6088900.53
316942.16	6088708.2
316943.49	6088740.96
317029.15	6088831.03
316952.51	6088753.9
316807.16	6088826.19
316929.24	6088896.03
316960.09	6088863.92
316851.92	6088852.4
316880.07	6088760.75
316987.12	6088822.85
316987.24	6088749.73
317015.51	6088732.55
316853.4	6088909.02
316886.78	6088913.47
316998.33	6088929.06
316896.27	6088925.32
316897.11	6088955.63
317033.53	6088883.83
317021.73	6088753.2
316870.44	6088710.95
316951.59	6088709.61
316859.32	6088899.93
316912.86	6088726.8
316964.34	6088869.67
316962.03	6088938.42
316778.26	6088919.04
317031.54	6088905.65
316799.57	6088761.11
316801.71	6088772.25
316838.01	6088771.55
316960.59	6088870.59
316778.65	6088931.25
317005.42	6088946.74
317017.98	6088767.44
317032.4	6088827.66
316851.98	6088858.17
316923.06	6088895.9
316985.19	6088738.81
317001.06	6088897.27
316776.34	6088834.66
316806.74	6088726.08
316776.43	6088839.21
316987.48	6088769.37
316784.56	6088931.37
317024.04	6088769.34
316822.28	6088852.02
316857.09	6088911.32
316916.45	6088764.82
317001.55	6088913.59
316997.22	6088880.54
316804.97	6088742.02
316859.54	6088911.26
316999.96	6088861.96
316893.34	6088913.16
317001.43	6088910.37
316999.24	6088839.3
317002.95	6088849.25
316856.8	6088889.67
316922.36	6088876.58
316932.21	6088947.14
317040.51	6088898.29
316987.97	6088776.6
316890.27	6088929.97
316952.69	6088767.22
316957.58	6088844.45
317032.38	6088832.99
316873.43	6088742.86
316880.66	6088789.73
316961.04	6088893.35
317023.67	6088756.24
317016.71	6088771.85
316889.86	6088918.86
316785.09	6088949.8
317036.56	6088869.14
316781.81	6088923.66
316947.48	6088804.4
316946.04	6088727.47
316998.98	6088829.75
317015.71	6088745.2
317015.57	6088742.76
317003.16	6088856.58
316951.65	6088719.82
317016.14	6088759.75
316878.54	6088804.33
317002.33	6088942.24
317015.34	6088727.44
317022.93	6088801.5
317030.84	6088886.44
316913.49	6088763.1
316817.55	6088928.16
316879.77	6088744.21
316916.89	6088787.91
316804.91	6088735.7
316873.3	6088740.09
316924.14	6088945.64
316923.7	6088918.11
316782.48	6088845.66
316816.29	6088949.55
316908.31	6088784.96
316948.28	6088827.61
316801.42	6088826.62
316852.2	6088860.95
316945.28	6088711.03
317000.74	6088890.93
316782.24	6088835.33
316957.9	6088851.11
317036.43	6088866.69
316872.37	6088781.46
316876.68	6088726.28
316897.08	6088952.86
316878.89	6088818.77
317000.71	6088887.83
316997	6088873.33
316999.41	6088956.05
316849.41	6088850.35
316888.59	6088860.58
316852.78	6088894.81
316979.48	6088746.8
317000.2	6088868.4
316778.01	6088904.6
316986.74	6088729.41
317020.66	6088711.79
316788.34	6088955.86
316804.87	6088737.7
316923.74	6088920.66
316921.61	6088832.95
317034.3	6088913.26
317033.8	6088897.6
316966.74	6088885.8
316777.03	6088867.74
316784.22	6088916.94
317014.92	6088703.35
316850.95	6088909.19
316879.55	6088741.43
317005.17	6088937.08
316951.51	6088713.38
317033.13	6088859.08
316776.73	6088846.87
317039.37	6088842.78
317003.67	6088876.24
317037.5	6088925.97
317032.43	6088830.43
316872.08	6088773.13
316859.44	6088902.93
316860.55	6088951
316879.32	6088730.55
316896.89	6088944.31
316922.19	6088862.93
316917.84	6088817.34
316787.85	6088935.1
316820.36	6088883.94
316817.56	6088932.15
316980.42	6088714.08
316777.96	6088898.28
317021.97	6088772.52
316801.14	6088822.51
316801.04	6088814.08
316890.78	6088949.18
316913.88	6088779.31
316912.91	6088737.9
317003.42	6088866.46
317021.77	6088750.87
317017.08	6088735.57
316915.75	6088754.82
316806.85	6088805.87
316803.24	6088826.66
316879.89	6088746.99
316906.72	6088715.91
316916.89	6088774.82
317036.78	6088871.69
316870.88	6088725.17
316929.86	6088906.03
316814.83	6088887.15
316800.59	6088715.64
316926.57	6088956.01
316995.19	6088904.58
317017.82	6088820.26
316931.76	6088915.61
316932.04	6088937.26
317031.36	6088900.99
316807.19	6088815.98
316841.1	6088745.09
316964.09	6088859.67
317002.47	6088935.58
316995.82	6088837.46
316801.03	6088738.62
316872.93	6088821.09
316965.08	6088895.98
317033.64	6088892.05
316806.86	6088809.87
317037.23	6088894.12
316821.87	6088930.02
316875.19	6088799.49
316952.57	6088763.89
317016.1	6088757.19
317033.76	6088894.82
316840.42	6088711.23
316874.56	6088776.73
316876.71	6088729.17
316895.63	6088903.22
316805.25	6088750.35
316879.87	6088752.54
317022.54	6088722.15
317040.74	6088914.16
316871.22	6088730.72
316886.12	6088865.52
316906.61	6088707.58
316871.45	6088750.59
316778.05	6088902.5
316784.07	6088910.83
317030.33	6088867.01
317032.58	6088841.09
316804.58	6088720.93
316824.35	6088955.82
317020.34	6088709.34
317029.76	6088850.13
316838.75	6088793.2
316947.78	6088807.63
316954.37	6088823.41
316986.8	6088735.74
317023.25	6088740.69
316820.78	6088894.38
316961.11	6088890.02
316995	6088891.59
316997.09	6088878.1
317039.66	6088863.98
316870.5	6088716.73
316871.33	6088747.81
316860.43	6088948.23
316895.98	6088917.1
316924.43	6088953.97
316821.48	6088913.59
316807.61	6088759.61
316871.61	6088756.25
316917.95	6088820.67
316947.16	6088784.42
317034.93	6088931.58
316817.03	6088913.28
316857.32	6088922.31
316778.36	6088923.03
316783.97	6088906.72
316895.76	6088906
316966.66	6088876.04
317015.05	6088710.56
316835.59	6088801.24
316839.54	6088830.4
316915.36	6088715.42
316998.08	6088909.63
316877.12	6088740.27
316881.13	6088811.38
316922.95	6088887.91
317031.75	6088917.64
317041.11	6088940.47
316801.28	6088824.62
316800.39	6088792.76
316821.4	6088832.91
316913.83	6088782.08
316961.25	6088896.46
317033.3	6088872.73
316777.08	6088865.52
316785.42	6088956.36
317002.07	6088932.58
316878.74	6088714.23
316915.61	6088748.16
316916.74	6088791.02
316993.82	6088846.41
316860.68	6088953.78
316873.55	6088745.64
316980.78	6088807.86
316945.26	6088707.7
316978.9	6088730.69
316877.64	6088768.03
316986.02	6088765.13
316994.93	6088894.7
317038.02	6088935.75
317032.74	6088846.53
316817.12	6088908.84
316849.32	6088854.79
317015.38	6088729.99
316837.69	6088765
316923.81	6088926.21
316985.49	6088755.24
317033.68	6088881.06
316887.65	6088924.59
316885.87	6088859.97
316888.25	6088841.48
317031.01	6088896.21
316946.77	6088767.77
316784.7	6088933.37
317029.01	6088828.7
316871.86	6088761.81
316987.41	6088759.39
316804.53	6088718.82
316875.39	6088816.25
316978.26	6088708.37
316994.74	6088881.93
317039.35	6088848.11
316896.04	6088914.33
316988.01	6088779.04
316996.65	6088864.11
317036.09	6088851.93
316807	6088811.98
316880.78	6088792.51
316929.23	6088892.48
316952.53	6088730.16
317021.29	6088738.66
316787.52	6088928.77
316805.93	6088775.11
316783.06	6088857.65
317038.16	6088938.19
316999.29	6088845.85
317040.97	6088911.39
316800.63	6088803.3
316814.94	6088904.36
316801.23	6088751.16
316851.04	6088913.64
316873.65	6088754.3
316873.81	6088759.63
316914.69	6088806.96
316913.36	6088760.32
317021.89	6088762.86
317021.24	6088741.21
316944.98	6088792.92
316948.53	6088752.71
316984.98	6088735.7
316984.6	6088723.04
317001.51	6088920.02
316799.14	6088742.46
316785.7	6088839.84
316803	6088816.11
316837.64	6088758.56
316871.84	6088767.36
316874.66	6088785.17
316925.37	6088916.81
316984.39	6088706.61
316778.46	6088927.14
316782.2	6088837.55
317021.85	6088755.87
317030.41	6088871.78
317032.81	6088856.52
316985.81	6088761.79
316815.64	6088923.79
316801.85	6088774.25
316823.86	6088930.84
316851.5	6088926.74
316856.99	6088902.66
316839.04	6088814.85
316893.93	6088933.04
316881.05	6088806.05
316783.14	6088876.19
317003.84	6088890.66
317004.04	6088902.88
317037.26	6088901.55
317018.08	6088762.45
317040.57	6088895.63
316872.81	6088818.09
316889.79	6088913.09
317005.52	6088942.08
317035.13	6088939.57
316802.34	6088795.24
316817.6	6088930.16
316837.5	6088756.56
316949.54	6088792.46
317015.88	6088749.98
317030.53	6088879.22
316860.17	6088934.02
316897.24	6088958.19
317022.49	6088791.95
316856.66	6088887.45
316853.57	6088914.46
316952.46	6088747.02
317024.85	6088800.98
316945.53	6088828.67
316999.94	6088858.74
317036.93	6088886.57
316872.34	6088787.23
317015.21	6088724.99
316822.24	6088854.01
316777.24	6088879.95
317030.31	6088876.78
317036.86	6088876.58
316820.26	6088875.5
316834.81	6088763.49
316913.95	6088784.86
316923.82	6088934.54
316979.55	6088756.67
316805.4	6088756.57
316835.88	6088809.57
316852.72	6088889.26
316876.83	6088731.95
316922.25	6088859.93
316994.85	6088885.16
316980.67	6088723.74
317020.6	6088719.22
317020.56	6088716.56
316801.33	6088755.38
316887.41	6088927.36
317021.56	6088748.21
316787.6	6088924.77
316951.29	6088706.16
316805.35	6088758.68
316839.41	6088828.17
316951.54	6088716.49
316966.42	6088856.61
316913.08	6088751.77
316927.69	6088833.63
316945.9	6088721.03
317014.91	6088708.12
317020.61	6088714.23
317016.79	6088723.14
316799.58	6088765.33
316839.32	6088823.73
316888.55	6088858.03
316945.83	6088737.79
316980.4	6088804.52
316979.5	6088750.12
316841.88	6088782.84
316837.6	6088760.78
316873.09	6088826.64
316923.29	6088907.12
316995.12	6088907.91
316988.14	6088781.59
316997.78	6088902.42
317036.3	6088859.36
316916.94	6088794.35
316952.44	6088757.23
316993.96	6088852.96
316799.72	6088767.55
316822.03	6088944.67
316892	6088871.41
316853.44	6088911.69
316880	6088755.2
316967.04	6088889.03
317037.32	6088898.89
317039.61	6088866.76
316799.52	6088754.79
316816.25	6088951.77
316852.19	6088946.4
316945.92	6088724.36
316965.59	6088929.06
316859.6	6088908.48
316988.4	6088791.03
316988.91	6088810.46
317030.36	6088874.34
317034.06	6088902.71
316799.38	6088752.56
316817.13	6088917.61
316838.62	6088791.09
316852.04	6088855.4
316930.37	6088925.46
316917.32	6088807.12
316925.17	6088903.82
317037.18	6088896.56
317017.4	6088738.02
316798.98	6088727.81
316807.11	6088820.08
316835.64	6088803.46
317000.08	6088865.29
316777.28	6088877.96
316907.74	6088768.53
316800.34	6088790.76
316946.04	6088741.12
316922.21	6088857.16
317022.45	6088784.73
317035.23	6088827.16
316821.83	6088932.24
316783.27	6088874.19
316952.71	6088770.55
316966.29	6088939.28
317004.09	6088905.1
317030.67	6088881.56
317036.29	6088864.36
317033.48	6088886.61
316801.47	6088757.49
316841.79	6088787.16
316856.38	6088879.01
316964.66	6088876.22
316965.58	6088830.74
316805.11	6088748.13
316878.03	6088784.9
316895.5	6088900.45
316896.67	6088941.75
317032.1	6088931.97
317017.65	6088747.79
317017.6	6088750.23
317024.98	6088803.65
316805.02	6088744.02
316804.2	6088712.6
316853	6088897.81
317035.97	6088844.49
316817.08	6088911.06
316850.2	6088878.66
316911.74	6088817.55
316945.15	6088802.36
316930.51	6088865.32
316957.44	6088837.79
317001.03	6088894.27
317029.63	6088843.14
317034.17	6088910.7
316805.83	6088771.01
316887.7	6088944.34
316893.21	6088910.39
316874.5	6088779.51
316907.35	6088751.88
316929.69	6088918.9
316997.4	6088885.32
316997.52	6088892.53
317033.29	6088864.63
316876.55	6088723.51
316952.21	6088750.57
317018.65	6088801.63
316820.46	6088888.04
316859.19	6088897.16
316985.3	6088742.14
316816.24	6088947.55
316993.43	6088834.19
317021.12	6088733.77
316815.78	6088930.12
316820.31	6088881.72
316878.95	6088815.77
316872.45	6088714.88
316996.43	6088856.67
316785.84	6088846.28
316787.9	6088937.1
316835.25	6088786.59
316871.17	6088742.04
316984.64	6088716.61
317039.31	6088845.55
316857.32	6088917.87
316925.68	6088923.48
316929.98	6088855.54
317001.84	6088926.36
317017.3	6088800.83
316907.63	6088760.2
316807.06	6088818.08
316814.42	6088880.93
316801.19	6088753.16
317024.14	6088777.55
316909.4	6088820.83
316804.39	6088716.82
316818.08	6088946.48
316856.1	6088866.02
316879.17	6088827.32
316777.23	6088875.85
317021.16	6088736.21
